event_id,track_id,phi
14,8,-2.1595853158049203
14,9,-2.487189518006785
15,0,-0.06975402908421957
15,1,0.004152184333276576
15,2,3.0730552881257536
15,3,-2.198300828449477
15,4,2.0778741289548543
15,5,-2.816439412361183
15,6,-0.14043692261649543
15,7,2.427413289387786
15,8,1.0380699612246884
15,9,1.1637377750761457
16,0,-2.225301284295174
16,1,-1.7172030147218633
16,2,0.30545114325565104
16,3,-1.789883345044732
16,4,-2.116134810137502
16,5,0.397827679542468
16,6,-0.828794421592185
16,7,0.7926821711571059
16,8,2.5899625383967546
16,9,-2.1928748286719397
17,0,0.7180540437603153
17,1,-0.33127662934909985
17,2,-0.636833372420377
17,3,-0.17667869451139007
17,4,0.5152157210038282
17,5,0.006177697108716629
17,6,-0.17502157607049718
17,7,1.997018149631483
17,8,1.5434518492838878
17,9,-0.9966483147634304
18,0,1.5021501963553332
18,1,-0.21857648754484904
18,2,-1.759333107932841
18,3,1.9635980772995483
18,4,1.4850565904858666
18,5,-1.7470142933512813
18,6,-0.30652334696614636
18,7,-0.2337411673210501
18,8,2.0508979716969344
18,9,1.155130219410939
19,0,0.6675923310078584
19,1,-2.724685691848308
19,2,-1.6255011832154895
19,3,-2.7601581632588226
19,4,0.30716978094949665
19,5,-2.13415850276804
19,6,0.6937096472694826
19,7,1.8275595166109504
19,8,2.022436215418141
19,9,-1.1966734313266278
20,0,1.4770539933914133
20,1,1.33025789717101
20,2,2.252110290198301
20,3,-1.9867930206937694
20,4,-3.136411433210045
20,5,0.6190727546952548
20,6,-0.9182332501748607
20,7,-2.3638139134996194
20,8,-1.9720483687053256
20,9,-1.0571502478790742
21,0,-2.9813616016049775
21,1,0.6259240057366586
21,2,-2.691939638284885
21,3,2.723059356030771
21,4,2.74516475288116
21,5,0.2893662355274027
21,6,0.7328640199921659
21,7,-1.307566038678365
21,8,-2.739641315067207
21,9,1.492007980265539
22,0,1.8193478529502292
22,1,-3.099396137208222
22,2,-1.3307830387469837
22,3,1.5791138553968063
22,4,1.8411039136396843
22,5,0.7521890234065887
22,6,-1.2487441903641188
22,7,-1.1915269801117097
22,8,2.9327644782765265
22,9,-0.3819411422911121
23,0,2.108090587153618
23,1,1.058362168547382
23,2,0.38109303770821334
23,3,2.4200497273367736
23,4,1.0834697865288696
23,5,0.8967973474043083
23,6,-1.949244282096255
23,7,-2.473132843636046
23,8,2.9225741156454568
23,9,0.6211454585062577
24,0,2.9017823651616483
24,1,-2.607680533268941
24,2,2.111877759258679
24,3,2.720493741744927
24,4,-1.720405944538214
24,5,0.15589328943982528
24,6,2.68831251578498
24,7,2.8916852696006776
24,8,-2.3380839351802263
24,9,-0.9487344314361956
25,0,0.9368329772896171
25,1,-0.014469362252634621
25,2,-2.5558853493960636
25,3,-2.6826607891890424
25,4,-1.975070948321912
25,5,-1.9422259052883757
25,6,0.6804737249589068
25,7,-2.024351425694826
25,8,2.3984138717851042
25,9,-1.823627552799312
26,0,-1.1108213610754007
26,1,0.5722575446572691
26,2,0.7652680553546798
26,3,1.1734097283653115
26,4,2.5459011724160288
26,5,-1.2878007777937437
26,6,0.9975121483666953
26,7,0.3752497070933476
26,8,-1.2199605982412007
26,9,2.5598651143271978
27,0,1.8862118713031055
27,1,-1.0036872559785563
27,2,-2.200165200684399
27,3,-1.968177916457991
27,4,0.19324817274642214
27,5,2.175122698797386
27,6,-2.69768111431503
27,7,-2.9500754532283198
27,8,-0.21885505713162257
27,9,2.8663100635852334
28,0,-2.1147361516056025
28,1,-0.8087685496331143
28,2,-2.8130950913674524
28,3,1.5236051507090798
28,4,-2.1950134616012242
28,5,-1.5266882676163358
28,6,1.7293415262276612
28,7,0.21813156882387696
28,8,-3.053799468238366
28,9,-3.1275484479624094
29,0,-1.4185008859216381
29,1,1.9699454097351579
29,2,-2.1337898047428796
29,3,1.0089769905030925
29,4,1.6023779880548688
29,5,-2.9081053292413386
29,6,0.3377972007704728
29,7,0.4767508759817263
29,8,-1.235004699129669
29,9,2.3646432971938394
30,0,-2.7007637473540647
30,1,-1.0266282859976323
30,2,1.9118277250231959
30,3,-1.5124582021486868
30,4,0.6608456385947723
30,5,-0.565299980898109
30,6,-1.1532149364583553
30,7,2.614632507328122
30,8,-0.984815670029906
30,9,-1.6545141068030764
31,0,2.1705759934579127
31,1,-2.456384237414721
31,2,1.2254623326232723
31,3,-0.6670559000714062
31,4,3.1398010099778038
31,5,-1.727727489786965
31,6,-1.379007087821245
31,7,-0.36375687942563584
31,8,-1.4532055795828724
31,9,1.2063298987556932
32,0,-1.5972819854818696
32,1,3.1346280490098604
32,2,-1.6986444687697915
32,3,2.0774398869405513
32,4,-2.141826362959417
32,5,3.017465973385799
32,6,-1.724586974081186
32,7,-0.49204532196773254
32,8,0.3679688838447941
32,9,-2.3858152154574386
33,0,-2.0720041300687013
33,1,-0.25649824379175534
33,2,-2.07266948783288
33,3,-3.0176948743037286
33,4,-2.814309228031253
33,5,2.701044250348871
33,6,-2.683163026820311
33,7,-2.6817848137622526
33,8,-0.3066920418443053
33,9,-1.6015821608367482
34,0,0.9484086418518158
34,1,2.5406543600607296
34,2,2.69113308563606
34,3,0.6009076196585319
34,4,-0.5235815326787363
34,5,-0.8561846575001093
34,6,2.0048314861102856
34,7,0.9085821465867951
34,8,-2.6561158675559433
34,9,-2.248211585727329
35,0,-1.9305533541100617
35,1,-2.226869621593375
35,2,0.4410358694194563
35,3,-0.3539345019574709
35,4,-1.5735786341793951
35,5,-0.4434459628295757
35,6,1.0902699450655904
35,7,-1.3716160130529198
35,8,2.609066158822471
35,9,-1.2167624772450791
36,0,0.49047024032185105
36,1,1.5986383412551186
36,2,-0.816501435279374
36,3,2.309582834657774
36,4,-0.7978717497259589
36,5,-2.0526615998062585
36,6,0.5280913917735033
36,7,-0.49908591225359444
36,8,-3.0461504110373023
36,9,-2.702783835360511
37,0,1.074043140607424
37,1,-1.2668535793980924
37,2,-1.0501291768685888
37,3,0.9636162322302484
37,4,0.31081503583197945
37,5,-2.5359345094102106
37,6,2.349858458732288
37,7,0.07925137484637101
37,8,-0.16737769047583662
37,9,-1.8947615292954987
38,0,-0.7664536852821313
38,1,2.827649926928671
38,2,-0.1051649266207133
38,3,-2.4615607630667546
38,4,1.180150774630829
38,5,2.9114983218018438
38,6,2.56319557922063
38,7,0.4521432788084301
38,8,-0.7773510093245037
38,9,0.5069127413947645
39,0,0.7042335771951502
39,1,0.9435012759312347
39,2,1.7171945947767018
39,3,-1.0910247827311532
39,4,2.629033855205651
39,5,1.4652677858337375
39,6,1.9145405267447426
39,7,1.3883462211986002
39,8,-0.8893494089323455
39,9,-1.3632470831401637
40,0,-2.5832237933217947
40,1,1.213269126898668
40,2,2.190415764148449
40,3,-0.9462701691309872
40,4,1.3158297476081628
40,5,-2.1565525090475703
40,6,2.1736616829621767
40,7,2.8401989267290535
40,8,-2.1821898820930117
40,9,1.2054886279061616
41,0,2.3011658490939766
41,1,-0.618767569555549
41,2,0.6736060527271039
41,3,3.0898828820463216
41,4,0.43000493761731917
41,5,-2.418852912079219
41,6,-2.8561428026698037
41,7,1.824099862084724
41,8,-0.4798573837198208
41,9,-1.5908215255659166
42,0,0.5215940178076037
42,1,-1.8749684008578738
42,2,1.256298934511813
42,3,1.1137237727891351
42,4,-2.7616888142823734
42,5,2.3929293266793072
42,6,0.498968875154274
42,7,1.8376236097784355
42,8,-1.4896548185390852
42,9,-2.374743711405294
43,0,1.377607169771382
43,1,1.622668934987117
43,2,2.175621169444482
43,3,-0.7866351917845531
43,4,-1.0867542307294298
43,5,1.3467511428203602
43,6,0.5139950890071452
43,7,0.8281335395012834
43,8,0.3488607141392812
43,9,1.7133807967648407
44,0,0.30506110383045515
44,1,0.6068328982061608
44,2,-0.7374620274763362
44,3,1.7209363389342496
44,4,1.4045110981408886
44,5,1.346482918028995
44,6,1.3528337219826438
44,7,2.4526916605339544
44,8,0.5993705102090048
44,9,2.9347011812713415
45,0,-0.13269773878692748
45,1,-1.033986897768047
45,2,-1.6654953675954294
45,3,-3.077219155761555
45,4,-1.0086901877538006
45,5,-1.53236668335561
45,6,0.451775644349925
45,7,-2.750139085931895
45,8,-1.4418678982361104
45,9,-2.8602976518846583
46,0,2.220547699724105
46,1,0.6966342782041717
46,2,0.23691369128235262
46,3,-2.8345968053374544
46,4,-0.3248226491563817
46,5,2.563800747362941
46,6,1.3303811068083702
46,7,-2.821439367325019
46,8,2.412694665281787
46,9,2.0525106856934876
47,0,1.6649635484349705
47,1,1.4907769465560818
47,2,-2.543697473231994
47,3,0.596867244048279
47,4,0.9939606163444106
47,5,2.1084370240396604
47,6,-1.8466835862747142
47,7,2.3727494067737576
47,8,-0.24202156429513888
47,9,-2.53511686697277
48,0,2.8269493129258105
48,1,-2.666210229674867
48,2,-0.8841802288384359
48,3,-3.0868365953899426
48,4,3.0233668074825992
48,5,2.5304050941990957
48,6,-2.9653332443422653
48,7,-3.027661850640768
48,8,-0.8358553200375476
48,9,-1.5171506993011152
49,0,-1.9093321197069517
49,1,2.2838401135149065
49,2,-2.7848268947513555
49,3,-0.6332022923052891
49,4,2.2406790229445974
49,5,-0.6711906681662052
49,6,-2.400959227652786
49,7,-1.4705826605653347
49,8,0.6285035186446697
49,9,-2.1863228721995536
50,0,-1.0718346573108661
50,1,1.3099192187343993
50,2,-2.7658505741370027
50,3,-0.8814513681021521
50,4,-1.2689863634111516
50,5,-1.7634033774180344
50,6,1.2951577294793557
50,7,0.9996359643854236
50,8,0.2230159701282366
50,9,2.5809731806094023
51,0,-2.616940928649556
51,1,2.1181278247245263
51,2,-2.0713332757253022
51,3,-0.5615838218991231
51,4,2.137951485851203
51,5,-0.2652576097627364
51,6,2.7090100193590487
51,7,-1.826432097754386
51,8,1.3523477547945015
51,9,3.003353300096581
52,0,-2.4254943356450456
52,1,2.6677936925495995
52,2,2.5379163509748066
52,3,0.12031411788782131
52,4,0.783778595649244
52,5,-1.804448823388274
52,6,-0.32705589287639114
52,7,-1.8679698745425075
52,8,-3.0035091073669764
52,9,3.02160309183348
53,0,2.537905140432831
53,1,2.4042130066127774
53,2,1.932654011155912
53,3,-1.8873928948075247
53,4,0.1599614278697179
53,5,1.8605586153701594
53,6,1.0974788332833656
53,7,-2.4157515868172945
53,8,2.485258655045606
53,9,-2.1319954041648415
54,0,2.8042825356058847
54,1,2.2630158344576605
54,2,-1.331766418213902
54,3,0.1810467861730336
54,4,0.003976358770963806
54,5,2.89041137531279
54,6,-0.6658368113327069
54,7,0.39098725689994396
54,8,2.693642978087736
54,9,-2.1186206489907793
55,0,-0.2709459830616572
55,1,1.1863539613101528
55,2,0.6092220804261719
55,3,2.4457449609822355
55,4,-2.7206926614975195
55,5,-0.9450041891281566
55,6,3.050449557795152
55,7,-1.9962600270978466
55,8,-2.3415330573689865
55,9,1.4386735438582514
56,0,2.38595858400927
56,1,2.3615057965386006
56,2,1.3907178758403962
56,3,2.8707419885646583
56,4,-2.0192359395849824
56,5,2.8295687110394176
56,6,-2.7382656768300597
56,7,0.3494825866627491
56,8,-2.5748684585640507
56,9,0.4272627282388144
57,0,0.871417366574498
57,1,2.0519613679327415
57,2,0.6087687502083128
57,3,1.5618789984257857
57,4,-1.3761554866932586
57,5,2.9955823460738635
57,6,-2.9411765821982083
57,7,-0.7126602700438549
57,8,2.400488128622623
57,9,-2.0073334268313943
58,0,-0.5037868748968828
58,1,0.5485671822710905
58,2,-2.9790943860457855
58,3,1.227994879791332
58,4,-0.02518706479912458
58,5,0.7869752912136865
58,6,-1.1581922876086448
58,7,-2.225377482457983
58,8,-0.4057119229188815
58,9,2.7896030915609815
59,0,2.3407134062739674
59,1,0.3803666545974065
59,2,-0.6000071312777693
59,3,-2.6418865122927317
59,4,-0.5953903871440294
59,5,2.3008497334491933
59,6,1.278037166333986
59,7,-2.6235093574689987
59,8,-2.1368660857580535
59,9,-0.676645708894601
60,0,0.16710611226317074
60,1,-1.5871899180809041
60,2,-0.9557906098609155
60,3,2.7783080198189767
60,4,-1.5670356115836321
60,5,1.891408697605919
60,6,1.051620369186403
60,7,0.20501488607189922
60,8,-2.2775612462475596
60,9,-1.8562367059064115
61,0,0.18413631101197758
61,1,-1.9148265176938737
61,2,1.196081681508124
61,3,-0.6783710065248214
61,4,-1.993319562674777
61,5,2.7883818307803985
61,6,0.04271778641320312
61,7,0.17615945171226777
61,8,3.0245489135506407
61,9,-0.8393949960597209
62,0,-1.1251477146307947
62,1,-3.0147702111640804
62,2,0.6533001409717589
62,3,-0.3869337762136267
62,4,1.5680735875230294
62,5,0.15456487892065507
62,6,-2.6609890746812725
62,7,-1.6041762497933088
62,8,2.403467644141358
62,9,-2.904781311240921
63,0,-0.5474425282822919
63,1,-2.463264460336209
63,2,2.4585301226273097
63,3,-1.855571464536967
63,4,0.21413102431164832
63,5,0.5956767292016911
63,6,-2.8855412683430792
63,7,-2.540214362756103
63,8,2.9637138581187523
63,9,1.0336615184763298
64,0,-2.477875853588168
64,1,0.15558634623998735
64,2,2.5588075624272744
64,3,-1.1857676399424761
64,4,1.885962908645829
64,5,-2.078494878595854
64,6,1.5429643040313756
64,7,0.3583108402388979
64,8,-2.0419285652848624
64,9,1.370282601349592
65,0,-2.676513115516997
65,1,-2.7440457708763106
65,2,-0.8726091321610561
65,3,0.1733952713794218
65,4,1.6500841809864033
65,5,-1.0385614043639757
65,6,-1.4129810799311384
65,7,1.7683918743008977
65,8,-1.5749630119956328
65,9,2.0159058247359054
66,0,-1.539088868640439
66,1,0.13660835224118628
66,2,-3.0476115579143808
66,3,1.1422890122666516
66,4,0.718152720793428
66,5,-3.0046409576003175
66,6,1.991842838646579
66,7,1.65515773525187
66,8,-1.204965744111109
66,9,0.8505965821880888
67,0,1.2290987125181472
67,1,-2.7308672876683784
67,2,-0.9760957775564276
67,3,1.363960545847732
67,4,-2.154684177763555
67,5,-0.952908522872014
67,6,1.1932417478078614
67,7,1.7312745461196126
67,8,0.11631303097342016
67,9,2.8705205055190914
68,0,1.2432722730669505
68,1,0.1919877987527845
68,2,2.0601265343927526
68,3,2.345402586960419
68,4,-0.12261892066976632
68,5,3.0515037639035354
68,6,2.3550517357337775
68,7,0.06578284794687628
68,8,-2.7062458525350497
68,9,-1.7310674979728822
69,0,1.7307393097965464
69,1,0.8501196494071621
69,2,-1.6070248681762755
69,3,1.9182273026781536
69,4,-1.7942106771805073
69,5,2.5498482440286594
69,6,1.2983932206413833
69,7,-2.7977772144710427
69,8,1.8804764266030745
69,9,0.040423126262516984
70,0,2.180589334584579
70,1,2.060713667544804
70,2,-0.9444540755667363
70,3,1.6578228189816109
70,4,0.2704299188469226
70,5,2.5701315498814354
70,6,1.9027016404329862
70,7,-2.884008635113157
70,8,2.3830612158383673
70,9,2.9440896328802166
71,0,1.1980410368592942
71,1,-2.266186230779197
71,2,-2.2223352413207573
71,3,-1.6945738410724527
71,4,1.5765184500216742
71,5,-1.8827381790222446
71,6,-2.9193224806566054
71,7,2.5501146724773536
71,8,2.3644783943256993
71,9,-1.9803406226694669
72,0,-1.5095141552410087
72,1,2.3589529787408994
72,2,-3.0736328738378536
72,3,-1.712545195964739
72,4,-0.6048668866033631
72,5,0.5413413718751117
72,6,0.38251605119926735
72,7,-2.036909236476135
72,8,-2.4831261443025396
72,9,-1.7446588024249696
73,0,1.984784395387532
73,1,1.6151574908191524
73,2,-0.6346013514492959
73,3,-0.9966899821533137
73,4,-2.8972522083163565
73,5,-2.6282108895501537
73,6,-2.80281300586561
73,7,-2.988185628500227
73,8,-2.1810671482492956
73,9,2.2439882214299987
74,0,-0.027867191364975508
74,1,1.0926151716982817
74,2,2.0247982430939464
74,3,-1.249040122886835
74,4,-1.8270204283135973
74,5,3.0062112081533705
74,6,-1.1300463049310197
74,7,1.0748525673004172
74,8,1.1174082138003065
74,9,0.08814960645891112
75,0,0.18890434410084023
75,1,0.4889154728855467
75,2,1.2520818268437885
75,3,0.8716952012012333
75,4,-3.090450706215635
75,5,0.8284861962023866
75,6,-1.115969487656538
75,7,1.7144862487258639
75,8,-1.9580580270407593
75,9,1.358460175832196
76,0,-0.884658460750233
76,1,1.4029705267710382
76,2,0.2510674932504826
76,3,-0.28292052019920844
76,4,-1.6344633490732317
76,5,-1.5964656772071555
76,6,-1.9793774991841342
76,7,0.8261352361706007
76,8,-2.2490467239224863
76,9,-0.43111152471922987
77,0,-0.7081673099462336
77,1,-2.414421953999713
77,2,2.2970723444276118
77,3,0.6858353228468008
77,4,-2.2236055539515927
77,5,-0.4783112333376267
77,6,-0.5232893578578119
77,7,0.6322196253183585
77,8,0.6840479832691768
77,9,0.9124575973484639
78,0,0.1774927235289332
78,1,-0.5172252921281149
78,2,-2.604889176054269
78,3,-2.3495991831589085
78,4,1.635358997617721
78,5,-2.986623765127264
78,6,-2.8129504840066093
78,7,2.5424505844771543
78,8,1.2817516659655226
78,9,-3.1151233411555967
79,0,0.5762970555868758
79,1,1.151896355689641
79,2,1.766358994869428
79,3,2.6078336677144627
79,4,2.821505776913649
79,5,0.817979634163343
79,6,2.927688117637053
79,7,2.5850431724449434
79,8,-3.1251661640040345
79,9,0.8646760419281989
80,0,-0.9309186641776295
80,1,3.078917340570678
80,2,-0.22702242720256072
80,3,1.1264705282093983
80,4,2.5999071006291894
80,5,0.810917806614174
80,6,-1.5747014840465143
80,7,0.6748775328408252
80,8,-0.6165291635222903
80,9,-0.4878901594426641
81,0,-2.983573677856744
81,1,2.9727591415346204
81,2,-2.535831170515725
81,3,-2.3569023217378904
81,4,2.3308360888637285
81,5,1.0273336947181768
81,6,-0.4016681324045477
81,7,0.93634167328252
81,8,2.7330902520523788
81,9,-2.5171865905099557
82,0,-2.486454593651309
82,1,1.1780724200430805
82,2,-1.1393668454542527
82,3,2.303441521564273
82,4,2.6328786407215237
82,5,2.1931569019468773
82,6,-1.116196890359634
82,7,-1.6551001842792143
82,8,2.4680392250273906
82,9,-0.29564281956590266
83,0,2.9881897579638013
83,1,-0.19958829883260387
83,2,-2.4638303654024085
83,3,1.3869459870922798
83,4,2.8994902421408772
83,5,1.7511212578410005
83,6,0.7803895509501508
83,7,0.696377380544714
83,8,3.0028480732117826
83,9,-2.6821703108131025
84,0,2.0604872501586886
84,1,-3.1403497903593625
84,2,0.2113636659014766
84,3,-1.5112592420577249
84,4,-0.5480913697259933
84,5,-0.5007403387727409
84,6,-0.6801269076511502
84,7,2.4626952490250513
84,8,0.22910761212412156
84,9,2.5368154829778877
85,0,1.9105983565832991
85,1,0.35408800275271934
85,2,-1.803093289987826
85,3,-2.610396600695326
85,4,-0.5086643119300245
85,5,-2.5655145883730333
85,6,-2.0778240500813503
85,7,-2.9918014419610732
85,8,-1.2553408966263155
85,9,2.953083412122762
86,0,1.5743950882367796
86,1,0.0645017643564092
86,2,-1.8788142408965067
86,3,2.201681840639475
86,4,-1.0043470071296854
86,5,-2.4958272199704385
86,6,-0.5277810003590138
86,7,0.46471546364082306
86,8,0.6904299156806597
86,9,2.108686282587162
87,0,2.682734126565376
87,1,0.7858462221099893
87,2,1.3267491393251056
87,3,2.3623804444798084
87,4,2.673020108858079
87,5,-1.83296301785922
87,6,-1.9111060106703255
87,7,0.317150858956615
87,8,3.1134212150749994
87,9,-0.061874777483562404
88,0,1.1165695275354723
88,1,-0.9918244695810006
88,2,0.9969535756359305
88,3,-0.5513557462671304
88,4,-3.0848356993297754
88,5,-1.6884392073005818
88,6,-2.8752720980677293
88,7,-0.45697655245401103
88,8,2.136730912164176
88,9,1.4953777391485739
89,0,1.9305615575862207
89,1,1.2666611372014636
89,2,2.9981371472373777
89,3,-0.7712483841163982
89,4,-2.772342424686832
89,5,3.1314536586600408
89,6,2.1253731292754354
89,7,-1.7499318983805632
89,8,1.4176616919109915
89,9,-3.137256155763397
90,0,-1.5637556648225068
90,1,1.8381277820050412
90,2,0.03916403495682985
90,3,-2.0302652263935994
90,4,0.9018593951025915
90,5,1.8373724425651714
90,6,0.4320055537556886
90,7,2.1201528173512463
90,8,-0.8427723532002762
90,9,2.599782896774589
91,0,0.9861574656254435
91,1,0.7921564665192529
91,2,-1.3938704224145366
91,3,2.708723651606615
91,4,-0.17885222206306084
91,5,-1.4639692769055177
91,6,3.064309351368445
91,7,-0.48302656965466095
91,8,-0.8073957056819778
91,9,-2.9219245325773784
92,0,-1.4642062077206452
92,1,0.45448146359333297
92,2,-0.8408751178847629
92,3,1.043604030731843
92,4,0.6926563500090879
92,5,0.9871627613371263
92,6,-1.556234310911493
92,7,1.6799439001314447
92,8,1.0306657624449684
92,9,-2.320696927115156
93,0,-3.068410674376083
93,1,-1.0862714201410508
93,2,-0.9905425766331697
93,3,-1.3286764841230476
93,4,1.9944356964123058
93,5,-2.858400465098481
93,6,-0.8831975134468486
93,7,1.3300536204760505
93,8,-0.5859716266504424
93,9,-2.2364144612350154
94,0,1.3101837862918533
94,1,-0.27633069919830966
94,2,-1.2601441190431322
94,3,2.0819460052138243
94,4,-2.6025258824040294
94,5,1.6735932940508471
94,6,-1.5813975815654
94,7,2.6264922377272324
94,8,-3.1066638900744867
94,9,0.3560262487519612
95,0,-1.8885503724888597
95,1,2.0761965555645467
95,2,-2.5433619665806457
95,3,2.526643002972638
95,4,-2.9725174699065993
95,5,0.13981554578144717
95,6,-2.775103488893189
95,7,1.7568233563954658
95,8,-1.8127208011020184
95,9,0.4142037624208261
96,0,0.46234106799908314
96,1,2.8731319631627574
96,2,1.3305922191403106
96,3,0.6747860758634512
96,4,2.0681650475429247
96,5,-1.7612863715855143
96,6,0.8340454797424193
96,7,-0.6886129219490722
96,8,1.531783898195826
96,9,-2.9878468193989107
97,0,-2.3865898877063767
97,1,1.5969766739780198
97,2,-2.1762461616237667
97,3,2.3048227582377354
97,4,-1.6301287440213998
97,5,-2.1336949146530486
97,6,-2.6960873974317567
97,7,1.3280462670189905
97,8,-1.971639818398805
97,9,-1.8996091611412589
98,0,-2.223564720120418
98,1,2.8032495849595103
98,2,1.3662578908646008
98,3,1.861027052600833
98,4,1.5585040499110914
98,5,-1.615914782356575
98,6,-2.2578209322237655
98,7,-0.44338187441533883
98,8,2.067288111714552
98,9,-1.0649035971278118
99,0,0.15778418924865578
99,1,-0.858763211441472
99,2,-3.1236288968078783
99,3,-1.565108318921624
99,4,2.8385345732748952
99,5,-1.4108148183959415
99,6,1.5824355673124257
99,7,0.053392086769365577
99,8,-1.203139604873207
99,9,3.085631142972577
100,0,-3.03023966045662
100,1,2.2580842917029855
100,2,1.5820762765211915
100,3,2.8074638544432204
100,4,-1.6738983380327233
100,5,-1.1157533618013358
100,6,1.0146008630048176
100,7,2.675336250256345
100,8,3.09553289315636
100,9,-0.5231527704813019
101,0,1.0355414910299698
101,1,2.925988644170584
101,2,0.9685754695299869
101,3,2.5070157797417574
101,4,3.0852354636718946
101,5,0.8912285932618778
101,6,1.7735160580443248
101,7,-2.9406237539856575
101,8,-0.45672236167358804
101,9,-1.3303680198788
102,0,1.895162009497767
102,1,3.1371058856625718
102,2,0.7905783940063422
102,3,-0.018499628909562915
102,4,2.6240859772044764
102,5,2.0794568802232716
102,6,-2.4497380922133525
102,7,-1.239530167073278
102,8,-1.503911062516054
102,9,2.232174838406258
103,0,-1.3497381478137427
103,1,2.724006850044143
103,2,2.6563840871488704
103,3,1.5047525682940996
103,4,-0.19521726642362225
103,5,-2.8455557861485428
103,6,-2.9637071943823536
103,7,-2.2736690425454937
103,8,0.6017073163587732
103,9,1.8730136394982884
104,0,0.8525281597172194
104,1,-2.2288833974307716
104,2,-2.540929382983286
104,3,-1.516081306286047
104,4,0.6724882688237646
104,5,2.7123431141040406
104,6,1.7537848682411887
104,7,1.5438447615827755
104,8,-1.0666816383092859
104,9,-2.4397144862829867
105,0,-0.7823547459790348
105,1,-0.24816687099395862
105,2,-2.8531503514301706
105,3,0.3086416748174714
105,4,1.044469228123286
